GAME_ID,GAME_DATE,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,MATCHUP,WL,PTS,REB,AST
0022300151,2023-11-06,1610612752,NYK,New York Knicks,NYK vs. LAC,1.0,111,48,28
0022300150,2023-11-06,1610612748,MIA,Miami Heat,MIA vs. LAL,1.0,108,44,30
0022300145,2023-11-06,1610612765,DET,Detroit Pistons,DET vs. GSW,0.0,109,39,23
0022300153,2023-11-06,1610612745,HOU,Houston Rockets,HOU vs. SAC,1.0,122,39,28
0022300140,2023-11-05,1610612756,PHX,Phoenix Suns,PHX @ DET,1.0,120,43,29
0022300140,2023-11-05,1610612765,DET,Detroit Pistons,DET vs. PHX,0.0,106,33,25
0022300141,2023-11-05,1610612759,SAS,San Antonio Spurs,SAS vs. TOR,0.0,116,46,30
0022300141,2023-11-05,1610612761,TOR,Toronto Raptors,TOR @ SAS,1.0,123,47,29
0022300143,2023-11-05,1610612742,DAL,Dallas Mavericks,DAL vs. CHA,1.0,124,47,31
0022300144,2023-11-05,1610612757,POR,Portland Trail Blazers,POR vs. MEM,0.0,100,47,23
0022300143,2023-11-05,1610612766,CHA,Charlotte Hornets,CHA @ DAL,0.0,118,43,30
0022300144,2023-11-05,1610612763,MEM,Memphis Grizzlies,MEM @ POR,1.0,112,49,27
0022300142,2023-11-05,1610612739,CLE,Cleveland Cavaliers,CLE vs. GSW,1.0,115,54,26
0022300142,2023-11-05,1610612744,GSW,Golden State Warriors,GSW @ CLE,0.0,104,44,26
0022300139,2023-11-04,1610612743,DEN,Denver Nuggets,DEN vs. CHI,1.0,123,49,31
0022300136,2023-11-04,1610612738,BOS,Boston Celtics,BOS @ BKN,1.0,124,50,22
0022300137,2023-11-04,1610612745,HOU,Houston Rockets,HOU vs. SAC,1.0,107,53,28
0022300138,2023-11-04,1610612762,UTA,Utah Jazz,UTA @ MIN,0.0,95,39,20
0022300137,2023-11-04,1610612758,SAC,Sacramento Kings,SAC @ HOU,0.0,89,43,20
0022300132,2023-11-04,1610612755,PHI,Philadelphia 76ers,PHI vs. PHX,1.0,112,51,24
0022300133,2023-11-04,1610612754,IND,Indiana Pacers,IND vs. CHA,0.0,124,36,31
0022300135,2023-11-04,1610612740,NOP,New Orleans Pelicans,NOP vs. ATL,0.0,105,35,24
0022300136,2023-11-04,1610612751,BKN,Brooklyn Nets,BKN vs. BOS,0.0,114,42,22
0022300132,2023-11-04,1610612756,PHX,Phoenix Suns,PHX @ PHI,0.0,100,42,22
0022300133,2023-11-04,1610612766,CHA,Charlotte Hornets,CHA @ IND,1.0,125,41,23
0022300138,2023-11-04,1610612750,MIN,Minnesota Timberwolves,MIN vs. UTA,1.0,123,43,25
0022300139,2023-11-04,1610612741,CHI,Chicago Bulls,CHI @ DEN,0.0,101,37,28
0022300134,2023-11-04,1610612753,ORL,Orlando Magic,ORL vs. LAL,1.0,120,51,29
0022300135,2023-11-04,1610612737,ATL,Atlanta Hawks,ATL @ NOP,1.0,123,52,28
0022300134,2023-11-04,1610612747,LAL,Los Angeles Lakers,LAL @ ORL,0.0,101,40,17
0022300007,2023-11-03,1610612757,POR,Portland Trail Blazers,POR vs. MEM,1.0,115,50,19
0022300004,2023-11-03,1610612741,CHI,Chicago Bulls,CHI vs. BKN,0.0,107,42,21
0022300004,2023-11-03,1610612751,BKN,Brooklyn Nets,BKN @ CHI,1.0,109,39,32
0022300007,2023-11-03,1610612763,MEM,Memphis Grizzlies,MEM @ POR,0.0,113,48,29
0022300003,2023-11-03,1610612748,MIA,Miami Heat,MIA vs. WAS,1.0,121,37,35
0022300003,2023-11-03,1610612764,WAS,Washington Wizards,WAS @ MIA,0.0,114,30,33
0022300005,2023-11-03,1610612760,OKC,Oklahoma City Thunder,OKC vs. GSW,0.0,139,32,26
0022300005,2023-11-03,1610612744,GSW,Golden State Warriors,GSW @ OKC,1.0,141,38,36
0022300001,2023-11-03,1610612754,IND,Indiana Pacers,IND vs. CLE,1.0,121,40,28
0022300001,2023-11-03,1610612739,CLE,Cleveland Cavaliers,CLE @ IND,0.0,116,35,27
0022300006,2023-11-03,1610612742,DAL,Dallas Mavericks,DAL @ DEN,0.0,114,34,27
0022300002,2023-11-03,1610612749,MIL,Milwaukee Bucks,MIL vs. NYK,1.0,110,41,24
0022300006,2023-11-03,1610612743,DEN,Denver Nuggets,DEN vs. DAL,1.0,125,51,33
0022300002,2023-11-03,1610612752,NYK,New York Knicks,NYK @ MIL,0.0,105,56,18
0022300131,2023-11-02,1610612756,PHX,Phoenix Suns,PHX vs. SAS,0.0,121,34,26
0022300131,2023-11-02,1610612759,SAS,San Antonio Spurs,SAS @ PHX,1.0,132,41,37
0022300130,2023-11-02,1610612753,ORL,Orlando Magic,ORL @ UTA,1.0,115,43,27
0022300128,2023-11-02,1610612755,PHI,Philadelphia 76ers,PHI vs. TOR,1.0,114,46,21
0022300128,2023-11-02,1610612761,TOR,Toronto Raptors,TOR @ PHI,0.0,99,41,30
0022300130,2023-11-02,1610612762,UTA,Utah Jazz,UTA vs. ORL,0.0,113,48,27
0022300129,2023-11-02,1610612740,NOP,New Orleans Pelicans,NOP vs. DET,1.0,125,36,27
0022300129,2023-11-02,1610612765,DET,Detroit Pistons,DET @ NOP,0.0,116,48,30
0022300125,2023-11-01,1610612762,UTA,Utah Jazz,UTA vs. MEM,1.0,133,50,35
0022300124,2023-11-01,1610612741,CHI,Chicago Bulls,CHI @ DAL,0.0,105,43,19
0022300115,2023-11-01,1610612757,POR,Portland Trail Blazers,POR @ DET,1.0,110,44,23
0022300116,2023-11-01,1610612749,MIL,Milwaukee Bucks,MIL @ TOR,0.0,111,29,19
0022300125,2023-11-01,1610612763,MEM,Memphis Grizzlies,MEM @ UTA,0.0,109,42,25
0022300124,2023-11-01,1610612742,DAL,Dallas Mavericks,DAL vs. CHI,1.0,114,45,23
0022300116,2023-11-01,1610612761,TOR,Toronto Raptors,TOR vs. MIL,1.0,130,50,35
0022300115,2023-11-01,1610612765,DET,Detroit Pistons,DET vs. POR,0.0,101,38,24
0022300119,2023-11-01,1610612748,MIA,Miami Heat,MIA vs. BKN,0.0,105,46,22
0022300123,2023-11-01,1610612743,DEN,Denver Nuggets,DEN @ MIN,0.0,89,43,23
0022300123,2023-11-01,1610612750,MIN,Minnesota Timberwolves,MIN vs. DEN,1.0,110,47,20
0022300119,2023-11-01,1610612751,BKN,Brooklyn Nets,BKN @ MIA,1.0,109,47,27
0022300126,2023-11-01,1610612744,GSW,Golden State Warriors,GSW vs. SAC,1.0,102,36,32
0022300127,2023-11-01,1610612747,LAL,Los Angeles Lakers,LAL vs. LAC,1.0,130,51,28
0022300126,2023-11-01,1610612758,SAC,Sacramento Kings,SAC @ GSW,0.0,101,48,24
0022300120,2023-11-01,1610612739,CLE,Cleveland Cavaliers,CLE @ NYK,1.0,95,46,22
0022300122,2023-11-01,1610612745,HOU,Houston Rockets,HOU vs. CHA,1.0,128,38,35
0022300121,2023-11-01,1610612740,NOP,New Orleans Pelicans,NOP @ OKC,1.0,110,58,23
0022300117,2023-11-01,1610612764,WAS,Washington Wizards,WAS @ ATL,0.0,121,35,32
0022300120,2023-11-01,1610612752,NYK,New York Knicks,NYK vs. CLE,0.0,89,50,18
0022300122,2023-11-01,1610612766,CHA,Charlotte Hornets,CHA @ HOU,0.0,119,44,21
0022300121,2023-11-01,1610612760,OKC,Oklahoma City Thunder,OKC vs. NOP,0.0,106,49,23
0022300118,2023-11-01,1610612738,BOS,Boston Celtics,BOS vs. IND,1.0,155,57,27
0022300118,2023-11-01,1610612754,IND,Indiana Pacers,IND @ BOS,0.0,104,31,26
0022300117,2023-11-01,1610612737,ATL,Atlanta Hawks,ATL vs. WAS,1.0,130,57,26
0022300127,2023-11-01,1610612746,LAC,LA Clippers,LAC @ LAL,0.0,125,46,22
0022300113,2023-10-31,1610612759,SAS,San Antonio Spurs,SAS @ PHX,1.0,115,37,25
0022300112,2023-10-31,1610612739,CLE,Cleveland Cavaliers,CLE vs. NYK,0.0,91,46,19
0022300112,2023-10-31,1610612752,NYK,New York Knicks,NYK @ CLE,1.0,109,48,18
0022300113,2023-10-31,1610612756,PHX,Phoenix Suns,PHX vs. SAS,0.0,114,43,29
0022300114,2023-10-31,1610612746,LAC,LA Clippers,LAC vs. ORL,1.0,118,44,29
0022300114,2023-10-31,1610612753,ORL,Orlando Magic,ORL @ LAC,0.0,102,40,23
0022300108,2023-10-30,1610612744,GSW,Golden State Warriors,GSW @ NOP,1.0,130,64,28
0022300110,2023-10-30,1610612743,DEN,Denver Nuggets,DEN vs. UTA,1.0,110,43,32
0022300108,2023-10-30,1610612740,NOP,New Orleans Pelicans,NOP vs. GSW,0.0,102,39,23
0022300111,2023-10-30,1610612753,ORL,Orlando Magic,ORL @ LAL,0.0,103,44,28
0022300109,2023-10-30,1610612760,OKC,Oklahoma City Thunder,OKC vs. DET,1.0,124,44,21
0022300109,2023-10-30,1610612765,DET,Detroit Pistons,DET @ OKC,0.0,112,41,31
0022300101,2023-10-30,1610612751,BKN,Brooklyn Nets,BKN @ CHA,1.0,133,46,25
0022300104,2023-10-30,1610612737,ATL,Atlanta Hawks,ATL vs. MIN,1.0,127,36,28
0022300105,2023-10-30,1610612761,TOR,Toronto Raptors,TOR vs. POR,0.0,91,47,19
0022300111,2023-10-30,1610612747,LAL,Los Angeles Lakers,LAL vs. ORL,1.0,106,40,28
0022300101,2023-10-30,1610612766,CHA,Charlotte Hornets,CHA vs. BKN,0.0,121,39,33
0022300104,2023-10-30,1610612750,MIN,Minnesota Timberwolves,MIN @ ATL,0.0,113,38,24
0022300107,2023-10-30,1610612748,MIA,Miami Heat,MIA @ MIL,0.0,114,40,27
0022300107,2023-10-30,1610612749,MIL,Milwaukee Bucks,MIL vs. MIA,1.0,122,43,24
0022300102,2023-10-30,1610612754,IND,Indiana Pacers,IND vs. CHI,0.0,105,47,26
0022300106,2023-10-30,1610612763,MEM,Memphis Grizzlies,MEM vs. DAL,0.0,110,44,22
0022300103,2023-10-30,1610612738,BOS,Boston Celtics,BOS @ WAS,1.0,126,51,31
0022300110,2023-10-30,1610612762,UTA,Utah Jazz,UTA @ DEN,0.0,102,51,30
0022300106,2023-10-30,1610612742,DAL,Dallas Mavericks,DAL @ MEM,1.0,125,48,24
0022300102,2023-10-30,1610612741,CHI,Chicago Bulls,CHI @ IND,1.0,112,44,19
0022300103,2023-10-30,1610612764,WAS,Washington Wizards,WAS vs. BOS,0.0,107,40,26
0022300105,2023-10-30,1610612757,POR,Portland Trail Blazers,POR @ TOR,1.0,99,51,20
0022300097,2023-10-29,1610612749,MIL,Milwaukee Bucks,MIL vs. ATL,0.0,110,39,22
0022300098,2023-10-29,1610612755,PHI,Philadelphia 76ers,PHI vs. POR,1.0,126,51,28
0022300100,2023-10-29,1610612747,LAL,Los Angeles Lakers,LAL @ SAC,0.0,127,53,27
0022300098,2023-10-29,1610612757,POR,Portland Trail Blazers,POR @ PHI,0.0,98,42,19
0022300096,2023-10-29,1610612744,GSW,Golden State Warriors,GSW @ HOU,1.0,106,49,27
0022300096,2023-10-29,1610612745,HOU,Houston Rockets,HOU vs. GSW,0.0,95,42,22
0022300095,2023-10-29,1610612743,DEN,Denver Nuggets,DEN @ OKC,1.0,128,48,34
0022300095,2023-10-29,1610612760,OKC,Oklahoma City Thunder,OKC vs. DEN,0.0,95,29,22
0022300099,2023-10-29,1610612746,LAC,LA Clippers,LAC vs. SAS,1.0,123,48,23
0022300097,2023-10-29,1610612737,ATL,Atlanta Hawks,ATL @ MIL,1.0,127,46,32
0022300100,2023-10-29,1610612758,SAC,Sacramento Kings,SAC vs. LAL,1.0,132,47,30
0022300099,2023-10-29,1610612759,SAS,San Antonio Spurs,SAS @ LAC,0.0,83,37,21
0022300088,2023-10-28,1610612741,CHI,Chicago Bulls,CHI @ DET,0.0,102,33,16
0022300093,2023-10-28,1610612748,MIA,Miami Heat,MIA @ MIN,0.0,90,42,24
0022300088,2023-10-28,1610612765,DET,Detroit Pistons,DET vs. CHI,1.0,118,53,29
0022300093,2023-10-28,1610612750,MIN,Minnesota Timberwolves,MIN vs. MIA,1.0,106,47,30
0022300090,2023-10-28,1610612740,NOP,New Orleans Pelicans,NOP vs. NYK,1.0,96,43,20
0022300091,2023-10-28,1610612739,CLE,Cleveland Cavaliers,CLE vs. IND,0.0,113,51,29
0022300090,2023-10-28,1610612752,NYK,New York Knicks,NYK @ NOP,0.0,87,59,19
0022300092,2023-10-28,1610612755,PHI,Philadelphia 76ers,PHI @ TOR,1.0,114,42,25
0022300089,2023-10-28,1610612763,MEM,Memphis Grizzlies,MEM @ WAS,0.0,106,45,27
0022300091,2023-10-28,1610612754,IND,Indiana Pacers,IND @ CLE,1.0,125,48,36
0022300092,2023-10-28,1610612761,TOR,Toronto Raptors,TOR vs. PHI,0.0,107,41,28
0022300089,2023-10-28,1610612764,WAS,Washington Wizards,WAS vs. MEM,1.0,113,45,24
0022300094,2023-10-28,1610612756,PHX,Phoenix Suns,PHX vs. UTA,1.0,126,39,31
0022300094,2023-10-28,1610612762,UTA,Utah Jazz,UTA @ PHX,0.0,104,45,26
0022300085,2023-10-27,1610612762,UTA,Utah Jazz,UTA vs. LAC,1.0,120,45,27
0022300085,2023-10-27,1610612746,LAC,LA Clippers,LAC @ UTA,0.0,118,36,17
0022300082,2023-10-27,1610612741,CHI,Chicago Bulls,CHI vs. TOR,1.0,104,52,18
0022300078,2023-10-27,1610612743,DEN,Denver Nuggets,DEN @ MEM,1.0,108,40,27
0022300078,2023-10-27,1610612763,MEM,Memphis Grizzlies,MEM vs. DEN,0.0,104,48,22
0022300086,2023-10-27,1610612753,ORL,Orlando Magic,ORL @ POR,1.0,102,45,22
0022300086,2023-10-27,1610612757,POR,Portland Trail Blazers,POR vs. ORL,0.0,97,47,15
0022300081,2023-10-27,1610612760,OKC,Oklahoma City Thunder,OKC @ CLE,1.0,108,47,22
0022300079,2023-10-27,1610612752,NYK,New York Knicks,NYK @ ATL,1.0,126,45,30
0022300077,2023-10-27,1610612765,DET,Detroit Pistons,DET @ CHA,1.0,111,53,28
0022300081,2023-10-27,1610612739,CLE,Cleveland Cavaliers,CLE vs. OKC,0.0,105,48,20
0022300084,2023-10-27,1610612742,DAL,Dallas Mavericks,DAL vs. BKN,1.0,125,40,20
0022300077,2023-10-27,1610612766,CHA,Charlotte Hornets,CHA vs. DET,0.0,99,41,20
0022300084,2023-10-27,1610612751,BKN,Brooklyn Nets,BKN @ DAL,0.0,120,47,30
0022300087,2023-10-27,1610612744,GSW,Golden State Warriors,GSW @ SAC,1.0,122,39,32
0022300083,2023-10-27,1610612759,SAS,San Antonio Spurs,SAS vs. HOU,1.0,126,43,32
0022300087,2023-10-27,1610612758,SAC,Sacramento Kings,SAC vs. GSW,0.0,114,41,24
0022300083,2023-10-27,1610612745,HOU,Houston Rockets,HOU @ SAS,0.0,122,43,30
0022300082,2023-10-27,1610612761,TOR,Toronto Raptors,TOR @ CHI,0.0,103,53,25
0022300080,2023-10-27,1610612738,BOS,Boston Celtics,BOS vs. MIA,1.0,119,55,20
0022300079,2023-10-27,1610612737,ATL,Atlanta Hawks,ATL vs. NYK,0.0,120,44,28
0022300080,2023-10-27,1610612748,MIA,Miami Heat,MIA @ BOS,0.0,111,45,24
0022300075,2023-10-26,1610612749,MIL,Milwaukee Bucks,MIL vs. PHI,1.0,118,43,20
0022300075,2023-10-26,1610612755,PHI,Philadelphia 76ers,PHI @ MIL,0.0,117,39,25
0022300076,2023-10-26,1610612756,PHX,Phoenix Suns,PHX @ LAL,0.0,95,49,16
0022300076,2023-10-26,1610612747,LAL,Los Angeles Lakers,LAL vs. PHX,1.0,100,42,24
0022300064,2023-10-25,1610612764,WAS,Washington Wizards,WAS @ IND,0.0,120,45,28
0022300064,2023-10-25,1610612754,IND,Indiana Pacers,IND vs. WAS,1.0,143,51,38
0022300068,2023-10-25,1610612765,DET,Detroit Pistons,DET @ MIA,0.0,102,56,28
0022300068,2023-10-25,1610612748,MIA,Miami Heat,MIA vs. DET,1.0,103,48,22
0022300072,2023-10-25,1610612762,UTA,Utah Jazz,UTA vs. SAC,0.0,114,54,22
0022300072,2023-10-25,1610612758,SAC,Sacramento Kings,SAC @ UTA,1.0,130,45,29
0022300063,2023-10-25,1610612766,CHA,Charlotte Hornets,CHA vs. ATL,1.0,116,51,34
0022300069,2023-10-25,1610612761,TOR,Toronto Raptors,TOR vs. MIN,1.0,97,47,27
0022300067,2023-10-25,1610612739,CLE,Cleveland Cavaliers,CLE @ BKN,1.0,114,38,25
0022300074,2023-10-25,1610612757,POR,Portland Trail Blazers,POR @ LAC,0.0,111,40,20
0022300067,2023-10-25,1610612751,BKN,Brooklyn Nets,BKN vs. CLE,0.0,113,50,30
0022300069,2023-10-25,1610612750,MIN,Minnesota Timberwolves,MIN @ TOR,0.0,94,62,20
0022300065,2023-10-25,1610612752,NYK,New York Knicks,NYK vs. BOS,0.0,104,47,24
0022300070,2023-10-25,1610612741,CHI,Chicago Bulls,CHI vs. OKC,0.0,104,42,26
0022300074,2023-10-25,1610612746,LAC,LA Clippers,LAC vs. POR,1.0,123,45,36
0022300063,2023-10-25,1610612737,ATL,Atlanta Hawks,ATL @ CHA,0.0,110,42,24
0022300065,2023-10-25,1610612738,BOS,Boston Celtics,BOS @ NYK,1.0,108,46,18
0022300070,2023-10-25,1610612760,OKC,Oklahoma City Thunder,OKC @ CHI,1.0,124,43,30
0022300071,2023-10-25,1610612763,MEM,Memphis Grizzlies,MEM vs. NOP,0.0,104,37,23
0022300066,2023-10-25,1610612753,ORL,Orlando Magic,ORL vs. HOU,1.0,116,57,19
0022300071,2023-10-25,1610612740,NOP,New Orleans Pelicans,NOP @ MEM,1.0,111,52,22
0022300066,2023-10-25,1610612745,HOU,Houston Rockets,HOU @ ORL,0.0,86,31,19
0022300073,2023-10-25,1610612759,SAS,San Antonio Spurs,SAS vs. DAL,0.0,119,45,33
0022300073,2023-10-25,1610612742,DAL,Dallas Mavericks,DAL @ SAS,1.0,126,48,24
0022300062,2023-10-24,1610612756,PHX,Phoenix Suns,PHX @ GSW,1.0,108,60,23
0022300062,2023-10-24,1610612744,GSW,Golden State Warriors,GSW vs. PHX,0.0,104,49,19
0022300061,2023-10-24,1610612743,DEN,Denver Nuggets,DEN vs. LAL,1.0,119,42,29
0022300061,2023-10-24,1610612747,LAL,Los Angeles Lakers,LAL @ DEN,0.0,107,44,23
0012300066,2023-10-20,1610612739,CLE,Cleveland Cavaliers,CLE @ IND,0.0,104,38,24
0012300070,2023-10-20,1610612765,DET,Detroit Pistons,DET @ DAL,0.0,104,58,29
0012300071,2023-10-20,1610612745,HOU,Houston Rockets,HOU vs. MIA,1.0,110,48,22
0012300070,2023-10-20,1610612742,DAL,Dallas Mavericks,DAL vs. DET,1.0,114,50,30
0012300071,2023-10-20,1610612748,MIA,Miami Heat,MIA @ HOU,0.0,104,39,22
0012300073,2023-10-20,1610612744,GSW,Golden State Warriors,GSW vs. SAS,0.0,117,52,28
0012300073,2023-10-20,1610612759,SAS,San Antonio Spurs,SAS @ GSW,1.0,122,43,36
0012300067,2023-10-20,12325,FLA,Flamengo Flamengo,FLA @ ORL,0.0,76,36,17
0012300067,2023-10-20,1610612753,ORL,Orlando Magic,ORL vs. FLA,1.0,109,39,24
0012300069,2023-10-20,1610612761,TOR,Toronto Raptors,TOR vs. WAS,1.0,134,60,36
0012300072,2023-10-20,1610612749,MIL,Milwaukee Bucks,MIL vs. MEM,1.0,124,50,31
0012300068,2023-10-20,1610612755,PHI,Philadelphia 76ers,PHI vs. ATL,1.0,120,40,31
0012300069,2023-10-20,1610612764,WAS,Washington Wizards,WAS @ TOR,0.0,98,42,22
0012300072,2023-10-20,1610612763,MEM,Memphis Grizzlies,MEM @ MIL,0.0,116,45,28
0012300068,2023-10-20,1610612737,ATL,Atlanta Hawks,ATL @ PHI,0.0,106,44,30
0012300066,2023-10-20,1610612754,IND,Indiana Pacers,IND vs. CLE,1.0,109,54,26
0012300063,2023-10-19,1610612747,LAL,Los Angeles Lakers,LAL vs. PHX,0.0,100,36,19
0012300063,2023-10-19,1610612756,PHX,Phoenix Suns,PHX @ LAL,1.0,123,50,27
0012300060,2023-10-19,1610612766,CHA,Charlotte Hornets,CHA vs. BOS,0.0,99,49,24
0012300062,2023-10-19,1610612765,DET,Detroit Pistons,DET @ OKC,1.0,118,48,25
0012300060,2023-10-19,1610612738,BOS,Boston Celtics,BOS @ CHA,1.0,127,55,34
0012300062,2023-10-19,1610612760,OKC,Oklahoma City Thunder,OKC vs. DET,0.0,116,45,28
0012300065,2023-10-19,1610612762,UTA,Utah Jazz,UTA @ SAC,0.0,113,52,27
0012300061,2023-10-19,1610612750,MIN,Minnesota Timberwolves,MIN @ CHI,1.0,114,42,27
0012300061,2023-10-19,1610612741,CHI,Chicago Bulls,CHI vs. MIN,0.0,105,34,25
0012300064,2023-10-19,1610612746,LAC,LA Clippers,LAC vs. DEN,0.0,90,46,18
0012300064,2023-10-19,1610612743,DEN,Denver Nuggets,DEN @ LAC,1.0,103,47,27
0012300065,2023-10-19,1610612758,SAC,Sacramento Kings,SAC vs. UTA,1.0,116,50,28
0012300057,2023-10-18,1610612752,NYK,New York Knicks,NYK vs. WAS,0.0,106,47,20
0012300058,2023-10-18,1610612745,HOU,Houston Rockets,HOU @ SAS,0.0,103,50,21
0012300057,2023-10-18,1610612764,WAS,Washington Wizards,WAS @ NYK,1.0,131,47,26
0012300058,2023-10-18,1610612759,SAS,San Antonio Spurs,SAS vs. HOU,1.0,117,54,33
0012300059,2023-10-18,1610612758,SAC,Sacramento Kings,SAC @ GSW,0.0,115,40,23
0012300059,2023-10-18,1610612744,GSW,Golden State Warriors,GSW vs. SAC,1.0,116,47,31
0012300056,2023-10-18,1610612748,MIA,Miami Heat,MIA vs. BKN,0.0,104,53,27
0012300056,2023-10-18,1610612751,BKN,Brooklyn Nets,BKN @ MIA,1.0,107,43,24
0012300051,2023-10-17,1610612738,BOS,Boston Celtics,BOS vs. NYK,1.0,123,46,26
0012300053,2023-10-17,1610612749,MIL,Milwaukee Bucks,MIL @ OKC,0.0,101,40,24
0012300055,2023-10-17,1610612746,LAC,LA Clippers,LAC vs. DEN,1.0,116,49,28
0012300054,2023-10-17,50009,MRA,Ra'anana Maccabi Ra'anana,MRA @ MIN,0.0,111,42,21
0012300050,2023-10-17,1610612740,NOP,New Orleans Pelicans,NOP @ ORL,1.0,104,47,26
0012300051,2023-10-17,1610612752,NYK,New York Knicks,NYK @ BOS,0.0,110,42,25
0012300053,2023-10-17,1610612760,OKC,Oklahoma City Thunder,OKC vs. MIL,1.0,124,46,34
0012300054,2023-10-17,1610612750,MIN,Minnesota Timberwolves,MIN vs. MRA,1.0,138,45,38
0012300050,2023-10-17,1610612753,ORL,Orlando Magic,ORL vs. NOP,0.0,92,39,27
0012300055,2023-10-17,1610612743,DEN,Denver Nuggets,DEN @ LAC,0.0,103,40,23
0012300052,2023-10-17,1610612741,CHI,Chicago Bulls,CHI vs. TOR,0.0,102,43,26
0012300052,2023-10-17,1610612761,TOR,Toronto Raptors,TOR @ CHI,1.0,106,43,21
0012300049,2023-10-16,1610612757,POR,Portland Trail Blazers,POR @ PHX,0.0,106,45,23
0012300044,2023-10-16,1610612737,ATL,Atlanta Hawks,ATL @ IND,0.0,112,45,20
0012300044,2023-10-16,1610612754,IND,Indiana Pacers,IND vs. ATL,1.0,116,37,36
0012300045,2023-10-16,50009,MRA,Ra'anana Maccabi Ra'anana,MRA @ CLE,0.0,89,35,18
0012300048,2023-10-16,15020,NZB,New Zealand Breakers,NZB @ UTA,0.0,94,30,16
0012300049,2023-10-16,1610612756,PHX,Phoenix Suns,PHX vs. POR,1.0,117,47,25
0012300045,2023-10-16,1610612739,CLE,Cleveland Cavaliers,CLE vs. MRA,1.0,120,55,30
0012300048,2023-10-16,1610612762,UTA,Utah Jazz,UTA vs. NZB,1.0,114,47,27
0012300047,2023-10-16,1610612745,HOU,Houston Rockets,HOU @ SAS,1.0,99,51,23
0012300046,2023-10-16,1610612751,BKN,Brooklyn Nets,BKN vs. PHI,0.0,119,47,33
0012300046,2023-10-16,1610612755,PHI,Philadelphia 76ers,PHI @ BKN,1.0,127,46,31
0012300047,2023-10-16,1610612759,SAS,San Antonio Spurs,SAS vs. HOU,0.0,89,49,21
0012300040,2023-10-15,1610612761,TOR,Toronto Raptors,TOR vs. CNS,1.0,134,57,34
0012300043,2023-10-15,1610612744,GSW,Golden State Warriors,GSW @ SAC,1.0,121,53,18
0012300038,2023-10-15,1610612760,OKC,Oklahoma City Thunder,OKC @ CHA,0.0,115,46,30
0012300038,2023-10-15,1610612766,CHA,Charlotte Hornets,CHA vs. OKC,1.0,117,43,28
0012300039,2023-10-15,1610612748,MIA,Miami Heat,MIA vs. MEM,1.0,132,47,30
0012300039,2023-10-15,1610612763,MEM,Memphis Grizzlies,MEM @ MIA,0.0,124,36,25
0012300042,2023-10-15,1610612741,CHI,Chicago Bulls,CHI @ DEN,0.0,102,43,21
0012300042,2023-10-15,1610612743,DEN,Denver Nuggets,DEN vs. CHI,1.0,116,39,25
0012300041,2023-10-15,1610612747,LAL,Los Angeles Lakers,LAL vs. MIL,0.0,97,47,23
0012300040,2023-10-15,15022,CNS,Cairns Taipans,CNS @ TOR,0.0,93,42,19
0012300043,2023-10-15,1610612758,SAC,Sacramento Kings,SAC vs. GSW,0.0,115,41,32
0012300041,2023-10-15,1610612749,MIL,Milwaukee Bucks,MIL @ LAL,1.0,108,54,25
0012300036,2023-10-14,1610612750,MIN,Minnesota Timberwolves,MIN @ NYK,1.0,121,41,38
0012300037,2023-10-14,1610612757,POR,Portland Trail Blazers,POR @ UTA,0.0,133,38,24
0012300036,2023-10-14,1610612752,NYK,New York Knicks,NYK vs. MIN,0.0,112,39,21
0012300037,2023-10-14,1610612762,UTA,Utah Jazz,UTA vs. POR,1.0,138,38,33
0012300035,2023-10-14,1610612737,ATL,Atlanta Hawks,ATL vs. NOP,1.0,110,46,28
0012300035,2023-10-14,1610612740,NOP,New Orleans Pelicans,NOP @ ATL,0.0,105,37,32
0012300036,2023-10-14,1610612752,NYK,New York Knicks,NYK vs. MIN,,0,1,1
0012300034,2023-10-13,1610612744,GSW,Golden State Warriors,GSW @ LAL,1.0,129,43,36
0012300034,2023-10-13,1610612747,LAL,Los Angeles Lakers,LAL vs. GSW,0.0,125,41,30
0012300033,2023-10-13,1610612748,MIA,Miami Heat,MIA @ SAS,0.0,104,50,23
0012300033,2023-10-13,1610612759,SAS,San Antonio Spurs,SAS vs. MIA,1.0,120,35,29
0012300025,2023-10-12,1610612766,CHA,Charlotte Hornets,CHA @ WAS,0.0,92,66,19
0012300030,2023-10-12,1610612741,CHI,Chicago Bulls,CHI vs. DEN,1.0,133,56,34
0012300032,2023-10-12,1610612757,POR,Portland Trail Blazers,POR vs. PHX,0.0,111,35,28
0012300028,2023-10-12,1610612763,MEM,Memphis Grizzlies,MEM @ ATL,0.0,102,51,28
0012300031,2023-10-12,1610612740,NOP,New Orleans Pelicans,NOP vs. HOU,0.0,87,36,21
0012300028,2023-10-12,1610612737,ATL,Atlanta Hawks,ATL vs. MEM,1.0,103,41,29
0012300030,2023-10-12,1610612743,DEN,Denver Nuggets,DEN @ CHI,0.0,124,39,35
0012300032,2023-10-12,1610612756,PHX,Phoenix Suns,PHX @ POR,1.0,122,44,27
0012300027,2023-10-12,1610612760,OKC,Oklahoma City Thunder,OKC vs. DET,0.0,125,39,25
0012300026,2023-10-12,1610612739,CLE,Cleveland Cavaliers,CLE vs. ORL,0.0,105,45,28
0012300026,2023-10-12,1610612753,ORL,Orlando Magic,ORL @ CLE,1.0,108,39,27
